endTime,artistName,trackName,msPlayed
2021-07-18 20:31,Vantage,Dancing All Night,235000
2021-07-18 20:36,Vantage,Count What You Have Now,300000
2021-07-18 20:40,Poncho,Please Me,268466
2021-07-18 20:46,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341747
2021-07-18 20:50,Vantage,Right on Time,209529
2021-07-18 20:54,Vantage,Shuffle,264021
2021-07-18 20:59,Vantage,Count What You Have Now,300000
2021-07-18 21:00,Vantage,Interlude,86000
2021-07-18 21:04,Vantage,Bittersweet,236408
2021-07-18 21:08,Vantage,Cocktail Midnight,240014
2021-07-18 21:13,Vantage,Shiny,264000
2021-07-18 21:17,Vantage,Power Make Up,238125
2021-07-18 21:22,Vantage,Borderless,306446
2021-07-18 21:26,Vantage,Follow,234375
2021-07-18 21:30,Vantage,Late Night,264000
2021-07-18 21:35,Vantage,Think I’m In Love (feat. Todd Edwards),158710
2021-07-18 21:39,Vantage,50//50,246167
2021-07-18 21:44,Vantage,Count What You Have Now,300000
2021-07-18 21:47,Vantage,Selfish Earrings,223256
2021-07-18 21:51,Vantage,Happiness Deluxe,208192
2021-07-18 21:53,Dua Lipa,Fever - Vantage Remix,154576
2021-07-18 21:56,Vantage,Sunset,160000
2021-07-18 21:58,Vantage,Right on Time,132981
2021-07-18 22:02,Black Pumas,Colors,246587
2021-07-18 22:06,Tame Impala,The Less I Know The Better,216320
2021-07-18 22:10,8D Tunes,Everywhere (8D Audio),259677
2021-07-18 22:14,99 Souls,The Girl Is Mine,216613
2021-07-18 22:19,Milky Chance,Stolen Dance,313684
2021-07-18 22:25,Goldroom,City Girls,295250
2021-07-18 22:29,Foster The People,Pumped Up Kicks,239600
2021-07-18 22:32,David Zowie,House Every Weekend - Radio Edit,182767
2021-07-18 22:35,Capital Cities,Kangaroo Court,223187
2021-07-18 22:40,Blur,Girls & Boys,259387
2021-07-18 22:43,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-07-18 22:47,Cage The Elephant,Come A Little Closer,229347
2021-07-18 22:51,Vantage,Dancing All Night,235000
2021-07-18 22:56,Poncho,Please Me,268466
2021-07-18 22:59,The Temper Trap,Sweet Disposition,231547
2021-07-18 23:05,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341747
2021-07-18 23:09,Black Pumas,Colors,246587
2021-07-18 23:14,Vantage,Count What You Have Now,300000
2021-07-18 23:17,Noisettes,Never Forget You,192213
2021-07-18 23:22,Peter Bjorn and John,Young Folks,276693
2021-07-18 23:25,SAULT,London Gangs,206560
2021-07-18 23:28,Harry Styles,Watermelon Sugar,174000
2021-07-18 23:31,Olivia Rodrigo,good 4 u,178147
2021-07-19 00:53,Black Pumas,Colors,246587
2021-07-19 00:57,Tame Impala,The Less I Know The Better,216320
2021-07-19 01:01,8D Tunes,Everywhere (8D Audio),259677
2021-07-19 01:05,99 Souls,The Girl Is Mine,216613
2021-07-19 01:10,Milky Chance,Stolen Dance,313684
2021-07-19 01:15,Goldroom,City Girls,295250
2021-07-19 01:19,Foster The People,Pumped Up Kicks,239600
2021-07-19 01:22,David Zowie,House Every Weekend - Radio Edit,182767
2021-07-19 01:26,Capital Cities,Kangaroo Court,223187
2021-07-19 01:27,Sleep Fruits Music,Deep Sleep Rainstorm,5307
2021-07-19 01:27,Sleep Fruits Music,Soothing Rain,2306
2021-07-19 01:27,Sleep Fruits Music,Soothing Rain,3490
2021-07-19 01:27,Blur,Girls & Boys,58363
2021-07-19 01:27,Sleep Fruits Music,Snooze and Thunder,12854
2021-07-19 01:28,Sleep Fruits Music,Deep Sleep Rainstorm,15083
2021-07-19 01:29,Lofi Fruits Music,Tokyo Early Morning Cafe,104566
2021-07-19 01:31,Lofi Fruits Music,Jocelyn Flores,122000
2021-07-19 01:33,Lofi Fruits Music,2AM Zone-Out Gaming,109491
2021-07-19 01:36,Lofi Fruits Music,Stan,148000
2021-07-19 01:38,Lofi Fruits Music,Calm Study Ambience,106123
2021-07-19 01:39,Lofi Fruits Music,Yellow,103000
2021-07-19 01:41,Lofi Fruits Music,Clair de Lune,128040
2021-07-19 01:43,Lofi Fruits Music,Soft Cherry Blossoms,102226
2021-07-19 01:45,Lofi Fruits Music,Lakeside Morning,93158
2021-07-19 01:47,Lofi Fruits Music,Night Trouble,147000
2021-07-19 01:49,Lofi Fruits Music,Sunday Morning Chilling In Japan,113512
2021-07-19 01:51,Lofi Fruits Music,Sunset Breeze,113119
2021-07-19 01:53,Lofi Fruits Music,Somebody Else,131500
2021-07-19 01:55,Lofi Fruits Music,Mount Fuji Vibe,100005
2021-07-19 01:57,Lofi Fruits Music,Gangsta's Paradise,115200
2021-07-19 01:59,Lofi Fruits Music,Tulip Fields,118864
2021-07-19 02:00,Lofi Fruits Music,Tell Me Why I'm Waiting,112500
2021-07-19 02:02,Lofi Fruits Music,Japanese Lofi HipHop Mix,106233
2021-07-19 02:04,Lofi Fruits Music,Howling Silence,98548
2021-07-19 02:05,Lofi Fruits Music,New Beginnings,96807
2021-07-19 02:08,Lofi Fruits Music,Lofi For Travelling,126577
2021-07-19 02:10,Lofi Fruits Music,Buzzing Bees,115069
2021-07-19 02:11,Lofi Fruits Music,A Thousand Years,100429
2021-07-19 02:13,Lofi Fruits Music,Lofi Background Chilling,112576
2021-07-19 02:15,Lofi Fruits Music,Pinecone,115956
2021-07-19 02:17,Lofi Fruits Music,Rainy Anime Lofi Mood,107278
2021-07-19 02:19,Lofi Fruits Music,Fly Me To The Moon,145290
2021-07-19 02:21,Lofi Fruits Music,Coffee & Jazz,104459
2021-07-19 02:23,Lofi Fruits Music,3 AM. Gaming,124670
2021-07-19 02:25,Lofi Fruits Music,Strawberry Sugar,107501
2021-07-19 02:27,Lofi Fruits Music,Study With Me,135000
2021-07-19 02:29,Lofi Fruits Music,Lofi Jazz,98259
2021-07-19 02:31,Lofi Fruits Music,Sunset Lover,131350
2021-07-19 02:33,Lofi Fruits Music,I'll Be Missing You,118154
2021-07-19 02:35,Lofi Fruits Music,L's Theme,135041
2021-07-19 02:37,Lofi Fruits Music,Deep Think,126875
2021-07-19 02:39,Lofi Fruits Music,May Flowers,109796
2021-07-19 02:41,Lofi Fruits Music,Leaves From The Vine,114937
2021-07-19 02:43,Lofi Fruits Music,Gaming Lofi,113928
2021-07-19 02:45,Lofi Fruits Music,Beats to Read,101683
2021-07-19 02:46,Lofi Fruits Music,April Showers,108892
2021-07-19 02:48,Lofi Fruits Music,Slow Drifting Lofi,99048
2021-07-19 02:50,Lofi Fruits Music,Spring Break,120000
2021-07-19 02:52,Lofi Fruits Music,Late Night Gaming,105713
2021-07-19 02:53,Lofi Fruits Music,Calming Chill,95306
2021-07-19 02:56,Lofi Fruits Music,Rest Now,134000
2021-07-19 02:58,Lofi Fruits Music,Deep End,128000
2021-07-19 02:59,Lofi Fruits Music,Virtual Reality Zone-Out,89193
2021-07-19 03:01,Lofi Fruits Music,Better Days,95524
2021-07-19 03:11,Lofi Fruits Music,Pixel Lofi Track,19354
2021-07-19 13:42,Vicente Garcia,Carmesí,181466
2021-07-19 13:47,Frankie Ruiz,Mi Libertad,267466
2021-07-19 13:53,Rata Blanca,Mujer Amante - Vivo,377399
2021-07-19 13:56,Electric Light Orchestra,So Serious,161773
2021-07-19 14:08,The Strokes,Someday,123693
2021-07-19 14:56,El hilo,Haití: todos los enemigos del presidente Moïse,1595872
2021-07-19 15:04,El hilo,"Doce pisos, doce segundos: el derrumbe de Miami",481880
2021-07-19 15:34,El hilo,"Cuba, entre el miedo y el hartazgo",1737210
2021-07-19 15:36,Ms. Mbeki Reads Harry Potter,Chapter 13: Gryffindor Versus Ravenclaw [Harry Potter and the Prisoner of Azkaban],146720
2021-07-19 16:50,Ms. Mbeki Reads Harry Potter,Chapter 21: Hermione’s Secret [Harry Potter and the Prisoner of Azkaban],529390
2021-07-19 16:53,Milky Day,You'll Be Alright,199016
2021-07-19 16:55,frad,moonbeam.,115200
2021-07-19 16:56,Jordy Chandra,After the Rain,40173
2021-07-19 16:58,frad,when i think of you,169714
2021-07-19 17:01,frad,memories of your scent,144000
2021-07-19 17:04,frad,First Date,173143
2021-07-19 17:07,frad,喫茶店,205766
2021-07-19 17:10,frad,Unrequited Love,91965
2021-07-19 17:11,Foster The People,Pumped Up Kicks,9770
2021-07-19 17:15,Foster The People,Pumped Up Kicks,239600
2021-07-19 17:18,Foster The People,Don't Stop (Color on the Walls),174920
2021-07-19 17:22,Foster The People,Call It What You Want,238786
2021-07-19 17:27,Foster The People,Pumped Up Kicks,239600
2021-07-19 17:30,Foster The People,Don't Stop (Color on the Walls),174920
2021-07-19 17:34,Foster The People,Call It What You Want,238786
2021-07-19 17:38,Olivia Rodrigo,good 4 u,178146
2021-07-19 17:41,SAULT,Trap Life,183000
2021-07-19 17:45,Ella Baila Sola,Lo echamos a suertes,33154
2021-07-19 17:45,Bajo Kontrol,La Cinta Rosa,246700
2021-07-19 17:49,Night Tempo,Remember Summer Days (Night Tempo Showa Groove Mix),226909
2021-07-19 17:53,Sam Smith,I Feel Love,254453
2021-07-19 17:58,Vantage,50//50,246167
2021-07-19 18:01,Eve,Kaikai Kitan,221426
2021-07-19 18:05,Rauw Alejandro,Todo De Ti,199604
2021-07-19 18:08,SAULT,London Gangs,206560
2021-07-19 18:15,ASC,Volatile,414427
2021-07-19 18:20,Herencia de Timbiqui,Te Invito,293529
2021-07-19 18:31,Inspector,Amargo Adiós,9868
2021-07-19 22:58,Inspector,Amargo Adiós,780
2021-07-19 22:58,Olivia Rodrigo,good 4 u,1672
2021-07-19 23:38,Ella Baila Sola,Lo echamos a suertes,131146
2021-07-19 23:41,Robin Schulz,Sugar (feat. Francesco Yates),1561
2021-07-19 23:41,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,24587
2021-07-19 23:41,Olivia Rodrigo,good 4 u,178146
2021-07-19 23:44,Inspector,Me Estoy Enamorando,182305
2021-07-19 23:48,SAULT,Trap Life,183000
2021-07-19 23:51,Milky Chance,Stolen Dance,195620
2021-07-20 01:47,99 Souls,The Girl Is Mine,30566
2021-07-20 01:47,Lady Gaga,Shallow,37304
2021-07-20 01:48,Bruno Mars,Marry You,27436
2021-07-20 01:48,Britney Spears,...Baby One More Time,15251
2021-07-20 01:49,Marilyn Manson,Sweet Dreams (Are Made Of This),25258
2021-07-20 01:49,Queen,Another One Bites The Dust - Remastered 2011,910
2021-07-20 01:49,Avicii,Wake Me Up,37012
2021-07-20 01:50,Tom Odell,Another Love,24523
2021-07-20 01:51,Katy Perry,Firework,91447
2021-07-20 01:54,Fools Garden,Lemon Tree,138347
2021-07-20 01:54,Queen,Don't Stop Me Now,56601
2021-07-20 01:59,Queen,I Want To Break Free - Remastered 2011,258000
2021-07-20 02:02,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
2021-07-20 02:06,Guns N' Roses,Don't Cry (Original),283733
2021-07-20 02:07,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,17539
2021-07-20 02:10,99 Souls,The Girl Is Mine,216613
2021-07-20 02:14,Katy Perry,The One That Got Away,227333
2021-07-20 02:18,Katy Perry,Firework,227893
2021-07-20 02:21,Sia,Chandelier,216120
2021-07-20 02:25,Pharrell Williams,"Happy - From ""Despicable Me 2""",232720
2021-07-20 02:28,Fools Garden,Lemon Tree,191026
2021-07-20 02:41,LP,Lost on You,165676
2021-07-20 13:19,Foster The People,Pumped Up Kicks,239600
2021-07-20 13:24,MAGIC!,Rude,224840
2021-07-20 13:28,Gotye,Somebody That I Used To Know,244884
2021-07-20 13:41,Fools Garden,Lemon Tree,91135
2021-07-20 14:46,Los Bunkers,Nada Nuevo Bajo El Sol,1370
2021-07-20 14:52,Lucybell,Mataz,345466
2021-07-20 14:56,Baby Bash,Suga Suga,239026
2021-07-20 15:30,Rauw Alejandro,Todo De Ti,151730
2021-07-20 16:39,Ella Baila Sola,Lo echamos a suertes,1530
2021-07-20 16:39,Rauw Alejandro,Todo De Ti,3200
2021-07-20 16:43,Katy Perry,The One That Got Away,227333
2021-07-20 16:46,Queen,I Want To Break Free,223080
2021-07-20 16:50,Queen,Don't Stop Me Now,209160
2021-07-20 16:54,Juan Pablo Vega,Nada Personal,281960
2021-07-20 16:59,Celia Cruz,Te Busco,249120
2021-07-20 17:02,Olivia Rodrigo,good 4 u,178146
2021-07-20 17:05,SAULT,Trap Life,183000
2021-07-20 17:09,Bajo Kontrol,La Cinta Rosa,246700
2021-07-20 17:13,Ella Baila Sola,Lo echamos a suertes,237906
2021-07-20 17:17,Night Tempo,Remember Summer Days (Night Tempo Showa Groove Mix),226909
2021-07-20 17:21,Herencia de Timbiqui,Te Invito,293529
2021-07-20 17:26,Sam Smith,I Feel Love,254453
2021-07-20 17:30,Vantage,50//50,246167
2021-07-20 17:33,Rauw Alejandro,Todo De Ti,199604
2021-07-20 17:37,Eve,Kaikai Kitan,221426
2021-07-20 17:44,ASC,Volatile,414427
2021-07-20 17:47,SAULT,London Gangs,206560
2021-07-20 17:51,Inspector,Amargo Adiós,228426
2021-07-20 17:56,Aterciopelados,Maligno (feat. León Larregui),291666
2021-07-20 18:00,Totó La Momposina,El Pescador,247306
2021-07-20 18:05,Totó La Momposina,Prende la Vela,288586
2021-07-20 18:09,Isaac Delusion,She Pretends,245179
2021-07-20 18:11,SEB,seaside_demo,132000
2021-07-20 18:14,BTS,Butter,164441
2021-07-20 18:18,Anime Project,Sobakasu,252253
2021-07-20 18:22,ORANGE RANGE,*〜アスタリスク〜,255906
2021-07-20 18:27,イイダサトミ,FLY ME TO THE MOON (新世紀エヴァンゲリオン),273968
2021-07-20 18:30,Noisettes,Never Forget You,192213
2021-07-20 18:34,The Weeknd,Blinding Lights,200040
2021-07-20 18:37,Cage The Elephant,Come A Little Closer,229346
2021-07-20 18:41,WYS,Comforting You,194881
2021-07-20 18:44,Christian Locke,Atom Bomb,206596
2021-07-20 18:48,The Weeknd,Blinding Lights,9625
2021-07-20 18:48,LiSA,紅蓮華,238586
2021-07-20 18:48,Soda Stereo,"Ella Usó, Un Misil (SEP7IMO DIA)",1000
2021-07-20 18:48,Black Pumas,Colors,3890
2021-07-20 18:53,Ed Sheeran,Photograph,258986
2021-07-20 18:58,Ismael Miranda,Caretas,311733
2021-07-20 19:01,Electric Light Orchestra,So Serious,161773
2021-07-20 19:08,Residente,René,457591
2021-07-21 00:42,Shakira,Antologia,24625
2021-07-21 00:44,99 Souls,The Girl Is Mine,132685
2021-07-21 00:47,Bruno Mars,Marry You,205997
2021-07-21 00:48,Sia,Chandelier,3053
2021-07-21 01:03,Foster The People,Pumped Up Kicks,206200
2021-07-21 03:05,Foster The People,Pumped Up Kicks,254552
2021-07-21 03:09,Tom Odell,Another Love,244360
2021-07-21 03:13,Katy Perry,Firework,227893
2021-07-21 03:15,Portugal. The Man,Feel It Still,163253
2021-07-21 03:19,Calvin Harris,One Kiss (with Dua Lipa),214846
2021-07-21 03:22,Fools Garden,Lemon Tree,191026
2021-07-21 03:26,Maroon 5,Sugar,235493
2021-07-21 03:30,Pharrell Williams,"Happy - From ""Despicable Me 2""",232720
2021-07-21 03:34,Gotye,Somebody That I Used To Know,244884
2021-07-21 03:38,Queen,Don't Stop Me Now,209160
2021-07-21 03:42,Michael Jackson,Billie Jean,293826
2021-07-21 03:46,Queen,I Want To Break Free,223080
2021-07-21 03:51,LP,Lost on You,268105
2021-07-21 03:54,Katy Perry,The One That Got Away,227333
2021-07-21 03:58,MAGIC!,Rude,224840
2021-07-21 04:03,Peter Bjorn and John,Young Folks,276693
2021-07-21 04:07,The Temper Trap,Sweet Disposition,231546
2021-07-21 04:10,Sia,Chandelier,216120
2021-07-21 04:11,Philip George,Wish You Were Mine - Radio Edit,32580
2021-07-21 04:16,Electric Light Orchestra,Mr. Blue Sky,303373
2021-07-21 04:20,Gorillaz,On Melancholy Hill,233866
2021-07-21 04:24,Oasis,Wonderwall - Remastered,258773
2021-07-21 04:28,Sean Paul,No Lie,221176
2021-07-21 04:32,Foster The People,Pumped Up Kicks,239600
2021-07-21 04:36,Calvin Harris,This Is What You Came For (feat. Rihanna),222160
2021-07-21 04:38,Electric Light Orchestra,Last Train to London,117729
2021-07-21 14:36,Filosofía Aplicada (a la vida),T2. 08 ¿Cuál es tu naturaleza?,427580
2021-07-21 15:10,Filosofía Aplicada (a la vida),T2. 06 ¿Poligamia o monogamia?,1651830
2021-07-21 15:13,Lofi Fruits Music,Steven Universe,147069
2021-07-21 15:14,Lofi Fruits Music,Tokyo Early Morning Cafe,104565
2021-07-21 15:16,Lofi Fruits Music,Jocelyn Flores,122000
2021-07-21 15:18,Lofi Fruits Music,2AM Zone-Out Gaming,109491
2021-07-21 15:21,Lofi Fruits Music,Stan,148000
2021-07-21 15:22,Lofi Fruits Music,Calm Study Ambience,106123
2021-07-21 15:24,Lofi Fruits Music,Yellow,103000
2021-07-21 15:26,Lofi Fruits Music,Clair de Lune,128040
2021-07-21 15:28,Lofi Fruits Music,Soft Cherry Blossoms,102225
2021-07-21 15:30,Lofi Fruits Music,Lakeside Morning,93157
2021-07-21 15:32,Lofi Fruits Music,Night Trouble,147000
2021-07-21 15:34,Lofi Fruits Music,Sunday Morning Chilling In Japan,113512
2021-07-21 15:36,Lofi Fruits Music,Sunset Breeze,113118
2021-07-21 15:38,Lofi Fruits Music,Somebody Else,131500
2021-07-21 15:40,Lofi Fruits Music,Mount Fuji Vibe,100004
2021-07-21 15:42,Lofi Fruits Music,Gangsta's Paradise,115200
2021-07-21 15:44,Lofi Fruits Music,Tulip Fields,118863
2021-07-21 15:46,Lofi Fruits Music,Tell Me Why I'm Waiting,112500
2021-07-21 15:47,Lofi Fruits Music,Japanese Lofi HipHop Mix,106233
2021-07-21 15:49,Lofi Fruits Music,Howling Silence,98548
2021-07-21 15:51,Lofi Fruits Music,New Beginnings,96806
2021-07-21 15:53,Lofi Fruits Music,Lofi For Travelling,126576
2021-07-21 15:55,Lofi Fruits Music,Buzzing Bees,115068
2021-07-21 18:52,Lofi Fruits Music,A Thousand Years,88902
2021-07-21 18:53,sofia shizuko,chichiriviche,117860
2021-07-21 18:54,Katy Perry,The One That Got Away,2450
2021-07-21 18:57,Queen,I Want To Break Free,223080
2021-07-21 19:02,Aerosmith,Angel,308906
2021-07-21 19:08,Rupatrupa,Rara Bien,336306
2021-07-21 19:29,Alonestar,Raise Em Up - Dance Remix,106946
2021-07-21 19:29,Bomba Estéreo,El Alma y el Cuerpo,1040
2021-07-21 19:29,Los Enanitos Verdes,El Extraño del Pelo Largo,570
2021-07-21 19:29,SAULT,London Gangs,2970
2021-07-21 19:29,The Temper Trap,Sweet Disposition,970
2021-07-21 19:29,Juanes,Mala Gente,80
2021-07-21 19:29,Vazquez Sounds,Riptide,6660
2021-07-21 19:29,Joy Division,Atmosphere - 2010 Remaster,2810
2021-07-21 19:35,Guayacán Orquesta,Un Vestido Bonito,334132
2021-07-21 19:39,Cheo Feliciano,Anacaona,253253
2021-07-21 19:43,Shakira,Estoy Aquí,233826
2021-07-21 23:30,Travis,Know Nothing,130097
2021-07-21 23:32,Sleep Fruits Music,Soothing Rain,119690
2021-07-21 23:34,Sleep Fruits Music,Deep Sleep Rainstorm,126572
2021-07-21 23:36,Sleep Fruits Music,Rain & Thunder,125508
2021-07-21 23:38,Sleep Fruits Music,Unwetter Und Regen,117828
2021-07-21 23:40,Sleep Fruits Music,Deep Sleep Rainstorm,126572
2021-07-21 23:41,Sleep Fruits Music,Raining Thunder Loopable (No Fade),55733
2021-07-21 23:42,Sleep Fruits Music,Thunder At Night Loopable (No Fade),59996
2021-07-21 23:43,Sleep Fruits Music,Flashes of Lightning,59060
2021-07-21 23:44,Sleep Fruits Music,Sounds Of Nature,63540
2021-07-21 23:45,Sleep Fruits Music,Stormy Nights,62673
2021-07-21 23:46,Sleep Fruits Music,Sleepy Rain Loopable (No Fade),59637
2021-07-21 23:47,Sleep Fruits Music,Meditating Thunder Sound,57468
2021-07-21 23:48,Sleep Fruits Music,Relaxing Thunderstorm,58769
2021-07-21 23:49,Sleep Fruits Music,Thunder & Rain Relaxation,65058
2021-07-21 23:50,Sleep Fruits Music,Thunder & Rain Recording (Loopable),56167
2021-07-21 23:51,Sleep Fruits Music,Sleeping Though Thunder,64191
2021-07-21 23:52,Sleep Fruits Music,Heavy Thunder And Rain,56600
2021-07-21 23:53,Sleep Fruits Music,Relaxing Rain Music,64624
2021-07-21 23:54,Sleep Fruits Music,Sleeping In The Rain,55082
2021-07-21 23:55,Sleep Fruits Music,Midnight Rain,62022
2021-07-21 23:56,Sleep Fruits Music,Thunderstorm Sound Therapy,58769
2021-07-21 23:57,Sleep Fruits Music,Relaxing Rainfall,63974
2021-07-21 23:58,Sleep Fruits Music,Regen Und Gewitter,55950
2021-07-21 23:59,Sleep Fruits Music,Gewitter Geräusch,63540
2021-07-22 00:13,Sleep Fruits Music,Thunderstorm,55082
2021-07-22 00:14,Sleep Fruits Music,Sleeping With Rain Loopable (No Fade),62239
2021-07-22 00:15,Sleep Fruits Music,Heavy Rainfall for Cozy Days (Loopable),57468
2021-07-22 00:16,Sleep Fruits Music,Relaxing Showers Loopable (No Fade),60721
2021-07-22 00:17,Sleep Fruits Music,Reassuring Cloudburst,64408
2021-07-22 00:18,Sleep Fruits Music,Rain Drop,56167
2021-07-22 00:19,Sleep Fruits Music,Rain Outside Cozy Inside (Loopable),60504
2021-07-22 00:20,Sleep Fruits Music,Gewitter Und Donner,62673
2021-07-22 00:21,Sleep Fruits Music,Calming Drops of Water Loopable (No Fade),55299
2021-07-22 00:22,Sleep Fruits Music,Light Sprinkle for Meditation,65492
2021-07-22 00:23,Sleep Fruits Music,Liquid Sunshine,55950
2021-07-22 00:24,Sleep Fruits Music,Clouded Minds,64191
2021-07-22 00:25,Sleep Fruits Music,Surrounded By Rain,53998
2021-07-22 00:26,Sleep Fruits Music,Gewittergeräusch Mit Regen (Loopable),64408
2021-07-22 00:27,Sleep Fruits Music,Calming Rain Sounds,57251
2021-07-22 00:28,Sleep Fruits Music,Thunder To Fall Asleep,63757
2021-07-22 00:29,Sleep Fruits Music,Meditate In The Rain,56817
2021-07-22 00:30,Sleep Fruits Music,Relaxing Rumbling,61371
2021-07-22 00:31,Sleep Fruits Music,Einschlafgeräusche,55299
2021-07-22 00:32,Sleep Fruits Music,Rain Sounds for Sleeping,67227
2021-07-22 00:33,Sleep Fruits Music,Blitz Und Donner geräusche,55950
2021-07-22 00:34,Sleep Fruits Music,Dreams Of Thunder,61805
2021-07-22 00:35,Sleep Fruits Music,Calming Rain,56167
2021-07-22 00:36,Sleep Fruits Music,Rainy Dreams,64408
2021-07-22 00:37,Sleep Fruits Music,Meditation Thunder,56600
2021-07-22 00:38,Sleep Fruits Music,Rest With Thunder,63540
2021-07-22 00:39,Sleep Fruits Music,Overcast of Dreams,54215
2021-07-22 00:40,Sleep Fruits Music,Dormant Thunderclouds,64624
2021-07-22 00:41,Sleep Fruits Music,Cognitive Thunder,58119
2021-07-22 00:42,Sleep Fruits Music,Sleeping Storm,59203
2021-07-22 00:43,Sleep Fruits Music,Soothing Distant Lightning,52697
2021-07-22 00:44,Sleep Fruits Music,Calming Storm,61371
2021-07-22 00:45,Sleep Fruits Music,Storms of Meditation,64841
2021-07-22 00:46,Sleep Fruits Music,Dreamy Thunder Sounds,54432
2021-07-22 00:47,Sleep Fruits Music,Entranced By Thunder,68311
2021-07-22 00:48,Sleep Fruits Music,Wellengeräusche,63757
2021-07-22 00:49,Sleep Fruits Music,Slumber Rumbler,54866
2021-07-22 00:50,Sleep Fruits Music,Sleeping With Lightning,62456
2021-07-22 00:51,Sleep Fruits Music,The Calming Sound of Thunder,57468
2021-07-22 00:52,Sleep Fruits Music,Gloomy Rain,65058
2021-07-22 00:53,Sleep Fruits Music,Barrage of Thunder,55733
2021-07-22 00:54,Sleep Fruits Music,Deep Sleep of Thunder,62456
2021-07-22 00:55,Sleep Fruits Music,Fließender Sprühstrahl,60287
2021-07-22 00:56,Sleep Fruits Music,Snooze and Thunder,58552
2021-07-22 00:57,Sleep Fruits Music,Sound Of Sleeping,56817
2021-07-22 00:58,Sleep Fruits Music,Dreamscape,64408
2021-07-22 00:59,Sleep Fruits Music,Dreamy Thunder,59853
2021-07-22 01:00,Sleep Fruits Music,Abends Gewittersturm,58335
2021-07-22 01:01,Sleep Fruits Music,Sound Of Dreams Loopable (No Fade),63323
2021-07-22 01:02,Sleep Fruits Music,Rainy Days,53781
2021-07-22 01:03,Sleep Fruits Music,The Calming Sound of Rain,65709
2021-07-22 01:04,Sleep Fruits Music,Sleep & Relax,54432
2021-07-22 01:05,Sleep Fruits Music,Dreamy Sleep Song,62890
2021-07-22 01:06,Sleep Fruits Music,Unwetter Zum Schlafe,56918
